"id","id_1","id_2","id_3","id_4","id_5","id_6","id_7","id_8","id_9","id_10","id_11","id_12","id_13","id_14","id_15","id_16","id_17","id_18","id_19","id_20","id_21","id_22","id_23","id_24","id_25","id_30","id_31","id_32","id_33","id_34","id_35","id_36","id_37","id_38","id_39","id_40","id_41","id_42","id_43","id_44","id_45","id_46","id_47","id_48","id_49","id_50","id_51","id_52","id_53","id_54","id_55","id_56","id_57","id_58","id_59","id_60","id_61","id_62","id_63","id_64","id_65","id_66","id_67","id_68","id_69","id_70","id_71","id_72","id_73","id_74","id_75","id_76","id_77","id_78","id_79","id_80","id_81","id_82","id_83","id_84","id_85","id_86","id_87","id_88","id_89","id_90","id_91","id_92","id_93","id_94","id_95","id_96","id_97","id_98","id_99","id_100","id_101","id_102","id_103","id_104","id_105","id_106","id_107","id_108","id_109","id_110","id_111","id_112","id_113","id_114","id_115","id_116","id_117","id_118","id_119","id_120","id_121","id_122","id_123","id_124","id_149","id_166","id_169","id_181","id_185","id_191","id_427","id_474","id_500","id_501","id_502","id_503","id_504","id_505","id_506","id_507","id_508","id_509","id_510","id_511","id_512","id_513","id_514","id_515","id_516","id_517","id_518","id_519","id_520","id_521","id_522","id_523"
"id_1",0,7200,654,517,0,0,0,0,0,0,0,0,0,559,0,0,0,0,0,0,0,0,0,0,26,0,3211,3202,5514,0,0,0,4638,0,0,0,0,0,0,0,0,0,0,4431,128,0,0,0,0,0,0,0,0,0,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,1905,0,0,0,0,0,0,0,0,0,0,1501,0,0,0,0,0,0,0,872,0,0,127,0,0,0,0,0,0,0,0,0,0,3777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_2",7200,0,886,0,0,0,0,0,0,0,0,0,0,3862,0,0,0,0,0,0,0,0,0,0,416,170,2812,1428,5556,0,0,0,7088,0,0,0,0,0,0,0,0,0,0,5953,62,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_3",426,799,0,0,0,0,511,0,0,0,0,0,0,1936,0,0,0,0,0,0,0,0,0,0,4566,2730,3791,1379,1244,0,0,0,949,0,0,1908,0,0,0,0,0,0,0,0,78,525,1742,636,892,2029,0,262,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2914,0,3229,4291,0,1974,878,216,0,0,0,0,1339,0,0,337,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,173,1060,781,430,2121,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_4",780,364,0,0,422,819,746,801,2011,779,1018,443,770,0,469,806,880,915,863,43,0,246,0,186,313,614,798,1015,910,487,363,0,0,0,0,0,0,0,0,96,620,42,0,0,0,0,0,0,0,23,0,0,0,1137,0,107,686,1318,1301,1330,454,14,0,1484,137,0,0,87,0,0,144,0,96,1085,394,677,0,1214,602,1363,37,1391,391,909,593,86,0,0,418,0,579,567,286,1118,777,1191,592,182,0,465,483,629,423,338,496,1422,248,482,446,0,424,19,0,35,399,0,180,0,603,318,0,0,317,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,77,187,0,0
"id_5",0,0,0,390,0,773,175,537,358,702,1185,0,0,0,0,37,75,288,192,0,600,0,0,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,154,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,367,0,694,379,785,115,199,0,0,0,0,415,1014,89,506,605,274,980,509,407,270,456,479,345,472,569,211,404,24,1070,581
"id_6",0,0,0,748,956,0,1130,2265,694,1847,1522,1235,1158,0,647,943,930,1596,1482,0,0,0,0,0,0,1111,0,72,0,0,77,1102,0,555,908,91,1109,935,0,251,98,160,157,0,11,619,120,798,77,256,0,35,332,0,0,369,0,13,0,518,1248,0,496,0,0,0,0,0,0,0,263,439,0,0,0,0,0,0,53,0,0,422,1119,0,1487,271,0,0,2136,967,0,1983,835,348,224,0,366,2511,378,645,863,1237,694,263,1087,655,2399,2282,1608,0,2355,1293,1454,709,64,278,587,37,0,90,0,0,2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0
"id_7",0,0,0,888,287,1908,0,2243,1314,2721,1787,3840,3211,0,3202,6917,3195,5538,7200,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,799,0,0,136,0,0,0,0,0,30,0,995,0,128,3740,446,1352,1803,0,0,5340,0,0,0,0,6509,27,0,0,0,0,0,0,0,0,0,0,51,0,0,28,0,0,0,0,0,524,0,0,0,0,0,0,0,1580,0,0,0,0,0,0,1090,812,0,0,0,0,0,0,0,909,0,0,0,0,0,1921,32,0,22,0,3838,297,1781,2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0
"id_8",0,0,0,811,493,2466,1699,0,1913,2124,2119,268,876,1072,902,1634,1755,1983,1874,0,0,0,0,56,0,0,0,0,0,0,146,1651,0,0,2229,1205,3670,4110,923,0,1153,0,0,0,46,3139,3163,4758,2055,869,1016,1355,2163,0,0,2203,0,88,0,288,2424,0,2816,0,0,0,0,0,0,0,0,845,0,0,0,0,0,0,383,0,0,453,129,0,0,0,0,0,0,0,0,0,0,0,683,0,114,0,100,0,0,0,0,0,0,2881,0,0,0,0,0,475,0,173,737,0,0,0,921,4014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_9",0,0,0,2004,630,929,1006,1742,0,1269,2194,0,0,0,0,0,0,121,322,0,0,729,0,292,0,0,0,0,0,0,275,0,0,0,0,0,0,0,579,0,0,0,0,0,82,0,146,176,602,829,1980,1191,1005,601,0,1930,187,0,376,2899,2362,207,0,0,0,0,0,0,0,0,0,284,916,2235,341,497,0,327,157,245,0,3192,1156,0,0,0,0,0,0,0,0,0,0,0,2214,0,913,0,0,0,138,0,0,0,0,496,0,0,0,0,0,0,0,1059,0,0,0,0,874,1,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,114,0,0,0,86,0,82,0,0,0,0,0,12,0,165,0,0
"id_10",0,0,0,767,675,1650,2665,2323,1987,0,2755,2632,2679,0,2649,2670,2684,2708,2694,157,0,165,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1590,74,62,130,0,1604,104,0,87,897,2228,890,0,0,0,0,0,0,0,0,0,0,1572,935,0,191,0,203,162,161,320,600,177,0,0,0,0,0,0,0,0,0,0,0,417,0,723,0,0,0,117,0,0,0,0,650,0,0,0,0,0,0,0,22,0,0,0,0,10,1670,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,71,0,0,0,360,0,167,0,0,0,0,0,55,0,585,0,0
"id_11",0,0,0,581,2084,1565,59,2188,1022,2649,0,0,0,0,0,0,0,1751,83,0,42,52,0,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,687,1220,0,0,0,0,0,0,0,0,0,0,98,1434,0,43,0,28,0,0,0,104,2065,0,0,0,0,0,0,0,0,0,0,0,805,0,32,0,0,0,0,0,0,0,9,646,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,135,0,0,49,264,0,0,0,0,0,114,121,59,86,0,0,33,0,506,0,0,0,185,0,206,473,198,756,599
"id_12",0,0,0,525,0,2532,936,2228,28,2884,2395,0,5459,0,4544,5432,5287,4323,3431,0,0,314,0,222,0,0,0,0,0,260,249,167,0,132,76,155,98,247,9,331,463,157,154,0,0,31,0,222,115,54,961,106,667,73,102,1448,0,34,303,0,597,8,498,0,0,121,0,0,0,0,325,358,119,115,0,386,69,354,379,353,0,414,3256,0,0,0,0,46,191,135,0,0,375,1711,759,0,886,350,53,1129,595,0,0,508,76,905,2093,0,1348,18,0,2116,1038,85,189,0,0,0,388,571,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_13",0,0,0,99,0,1095,1483,0,117,170,0,5053,0,0,6296,5697,5419,4427,3525,0,0,271,0,218,0,0,0,0,0,0,106,0,0,0,0,174,0,0,104,0,0,0,0,0,0,0,96,0,0,0,288,435,333,0,0,3105,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,214,176,0,164,0,52,0,0,0,478,697,0,0,0,0,0,0,522,0,0,452,3164,0,0,1315,1737,0,1287,937,0,176,291,345,275,3269,27,3677,0,0,3740,5953,150,0,1895,2779,2590,230,2673,0,0,2258,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,89,0,0
"id_14",1435,2716,2507,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5451,681,2409,1709,2013,0,0,0,6323,0,1853,2705,227,1008,57,0,0,0,0,416,35,4340,1891,2335,800,0,0,305,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,1337,0,0,263,0,0,0,0,0,0,0,0,0,4052,0,0,0,0,0,0,0,0,0,0,5984,0,0,0,0,687,0,0,0,297,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_15",0,0,526,384,0,904,3050,119,0,0,0,2115,5711,0,0,4014,5472,4493,3748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,46,0,0,0,0,820,415,42,0,0,0,2657,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,1477,915,0,18,0,1483,0,0,1460,2631,0,1713,1451,0,1002,0,812,0,2289,0,3465,0,0,2090,5151,0,0,2616,3021,2700,2854,2951,0,0,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0
"id_16",0,0,521,415,0,410,4275,894,0,310,0,3376,5720,0,4389,0,4279,6940,5265,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,663,0,0,104,0,0,0,0,0,50,0,396,0,0,2707,1844,1120,403,0,0,3954,0,0,0,0,2434,43,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,636,1239,0,0,0,0,0,726,821,0,0,0,1960,0,0,1027,847,0,120,322,0,0,0,0,251,107,0,24,0,0,644,3739,0,0,2962,4020,2086,2630,2796,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0
"id_17",0,0,0,570,0,1034,2687,1981,0,2706,2143,4680,5514,0,5133,2692,0,3221,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,907,0,0,0,0,0,0,0,0,0,1305,700,67,0,1345,1421,0,2050,1718,0,2586,934,3606,813,4371,0,3229,0,0,3076,2952,208,0,0,0,0,0,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0
"id_18",0,0,0,912,182,1799,4445,2336,2938,3239,2363,3467,3978,0,3826,6858,3194,0,7200,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,276,0,0,151,0,0,0,0,0,37,0,166,0,0,1824,1893,1566,1816,0,0,4910,0,0,0,0,5664,48,0,0,0,0,0,0,0,0,0,0,1061,0,0,13,0,0,0,0,0,551,57,0,0,0,0,0,0,986,0,0,0,1417,0,0,1359,849,0,0,264,0,0,0,0,558,0,0,341,0,0,1761,714,0,0,0,249,0,1687,2840,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0
"id_19",0,0,0,867,294,1699,7200,2335,1029,2742,1779,1531,3144,0,3119,7200,2401,6739,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,805,0,0,125,0,0,0,0,0,39,0,995,0,0,4641,281,1605,1674,0,0,5013,0,0,0,0,7200,23,0,0,0,0,0,0,0,0,0,0,43,0,0,16,0,0,0,0,0,500,0,0,0,0,0,0,0,1535,0,0,0,0,0,0,1014,761,0,0,0,0,0,0,0,953,0,0,0,0,0,2094,0,0,71,0,4456,264,2361,3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0
"id_20",0,0,0,240,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,1717,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,0,106,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,5442,3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0
"id_21",0,0,0,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711,0,289,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,83,0,0,0,0,0,118,69,92,315,0,422,267,66,235,0,330,0,338,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,251,25,0,0,0,0,0,0,0,421,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_22",0,0,0,976,0,0,0,0,2304,159,149,310,134,0,0,0,0,0,0,721,394,0,226,821,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,326,149,2050,0,0,231,353,2481,353,0,321,0,0,0,0,0,0,0,308,0,0,2361,2632,33,2966,0,4731,2453,3578,696,30,0,0,0,0,0,0,0,0,0,0,0,0,526,0,572,0,0,0,241,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,99,0,0,65,47,0,0,0,0,0,64,0,0,0,57,0,158,0,0,0,0,0,0,0,67,0,0
"id_23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_24",0,0,0,189,3184,0,184,266,242,381,289,249,174,0,0,404,0,260,183,0,432,144,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,198,0,0,292,0,0,0,111,320,361,196,445,81,220,295,263,334,0,81,551,0,0,329,317,916,0,0,0,0,0,0,0,0,0,0,453,738,0,122,0,65,17,40,0,625,606,0,0,0,0,0,0,0,0,0,0,85,317,0,470,0,0,0,0,0,0,1259,595,433,0,0,0,0,0,15,0,46,262,0,0,0,91,289,0,427,0,775,312,104,0,0,0,0,0,189,230,621,126,165,423,95,22,136,0,635,0,117,93,593,452,124,231,152,189,0
"id_25",0,0,6257,0,0,0,0,0,0,0,0,0,0,6395,0,0,0,0,0,0,0,0,0,0,0,2931,6975,2352,0,0,0,0,0,0,0,2238,0,0,0,0,0,0,0,0,45,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5434,7200,0,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638,283,0,4055,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_30",0,2,2381,261,0,1394,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,2698,0,3243,2324,204,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3602,1143,4263,5185,0,4964,5226,3216,1357,0,530,0,251,508,0,0,0,0,131,0,0,0,0,0,0,0,0,2045,166,1070,0,898,4212,1947,1268,2,168,0,0,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_31",1016,2456,4159,329,0,0,238,0,0,0,0,0,0,3169,0,0,0,0,0,0,0,0,0,0,6660,3661,0,3784,3663,0,0,0,2449,0,0,667,0,0,0,0,0,0,0,0,241,0,0,193,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2804,0,2902,4150,0,1110,1022,426,0,0,0,0,121,0,0,0,0,0,0,0,0,0,355,0,0,0,518,0,0,0,0,795,914,783,932,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_32",3015,4297,526,982,0,0,183,0,0,0,0,0,0,1798,0,0,0,0,55,0,0,0,0,0,2437,1383,3213,0,5036,0,0,0,928,0,0,0,0,0,0,0,0,0,0,0,116,323,0,258,0,241,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,0,1662,1669,0,339,920,463,0,0,0,0,2715,0,0,148,0,0,0,0,0,0,0,0,0,0,892,0,568,303,0,1129,1078,840,1005,0,170,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_33",6275,5858,564,0,0,0,0,0,0,0,0,0,0,1513,0,0,0,0,0,0,0,0,0,0,1412,980,3913,4379,0,0,0,0,5543,0,0,0,0,0,0,0,0,0,0,1818,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,126,2064,0,0,187,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_34",0,0,0,444,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,372,86,0,0,0,0,0,0,0,0,0,0,0,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_35",0,0,0,756,0,88,0,48,297,0,0,251,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,5445,0,5276,3971,1180,5446,3132,1189,4889,4863,4746,5323,0,68,339,0,0,156,0,0,0,26,676,0,0,248,715,814,0,0,286,3948,542,23,5244,0,111,25,0,2679,1446,0,344,0,655,513,814,902,1221,0,0,0,0,0,0,0,4463,0,0,0,0,0,0,769,0,0,0,2584,0,153,0,0,0,0,451,0,0,0,0,0,95,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_36",0,0,0,36,0,1099,0,557,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5583,0,0,7200,7200,1748,7200,7200,2311,0,3999,0,478,0,288,1980,0,0,0,0,0,0,288,0,0,0,995,2559,0,0,0,283,5747,0,0,11,0,0,0,0,3174,1884,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,3,0,457,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_37",3843,7016,937,0,0,0,0,0,0,0,0,0,0,6994,0,0,0,0,0,0,0,0,0,0,6334,48,1024,966,132,0,0,0,0,37,196,1459,0,0,0,0,0,0,0,652,77,4566,0,867,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3386,0,0,0,0,0,0,0,0,914,0,0,0,0,0,0,0,0,0,0,0,0,6861,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_38",0,0,0,0,0,890,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5453,7200,0,0,7200,1520,7200,3871,1114,0,3744,0,7200,0,66,1764,0,0,0,0,0,0,0,0,1937,0,0,0,0,0,0,208,4812,0,0,7200,0,0,0,0,962,2152,0,0,0,0,3795,0,0,0,0,0,0,0,0,0,0,4722,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_39",0,0,0,0,0,883,0,2584,0,0,0,18,0,3198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5232,4416,7200,0,3826,7200,7200,3,0,0,0,0,0,280,6779,145,3725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,0,0,0,0,0,0,0,0,0,0,0,0,0,6339,0,0,0,0,0,0,0,0,0,0,4381,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,194,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_40",0,0,1871,0,0,89,834,1367,0,0,0,231,87,2918,0,859,0,71,808,0,0,0,0,97,1946,0,297,0,0,0,515,1052,676,170,2174,0,1642,2937,902,0,209,0,0,0,308,3748,5472,4188,2476,2651,1758,2944,1088,653,0,0,1822,995,674,0,871,0,1256,0,0,0,0,0,0,0,0,0,0,0,0,280,0,53,323,0,0,200,124,0,0,763,1243,0,0,798,0,0,0,0,341,0,579,394,1728,0,0,0,0,0,0,1340,0,0,0,931,0,288,0,0,263,221,579,2378,1049,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_41",0,0,0,0,0,1054,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5452,7200,0,7200,7200,1624,0,7200,1406,0,3334,0,6790,0,95,3882,0,0,0,0,0,0,0,0,1704,0,410,249,0,0,0,196,5131,0,0,5917,0,0,0,0,905,1477,0,0,0,0,6639,0,0,0,0,0,0,0,0,0,0,4723,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_42",0,0,0,0,0,940,0,4049,0,0,0,233,0,1267,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,3287,0,0,6196,3927,7200,0,1877,0,930,0,0,0,309,6794,5014,6899,1257,0,2326,2995,3861,0,0,9,1913,2799,0,0,0,0,5093,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2594,0,0,0,0,0,0,1079,0,0,0,0,0,457,0,0,927,0,0,0,0,3233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_43",0,0,0,0,0,294,87,932,613,0,0,148,224,0,503,146,1933,182,120,0,0,0,0,0,0,0,0,0,0,37,1054,1208,0,126,995,830,1434,2089,0,270,1015,259,417,0,319,983,430,1148,704,29,1304,1511,1496,376,0,82,1019,1693,1535,346,254,284,1867,1084,799,251,720,223,174,0,1192,591,521,0,1007,1034,70,719,1013,963,0,204,193,0,0,0,0,293,0,0,0,474,572,167,197,0,241,963,204,481,398,0,1421,542,798,140,1782,1373,1336,0,0,67,0,489,0,0,0,0,20,476,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0
"id_44",0,0,0,120,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,136,0,0,0,0,0,0,0,169,0,2523,7200,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,249,138,0,0,0,0,0,0,0,4680,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_45",0,0,0,1051,0,63,0,499,0,0,0,455,0,0,0,0,0,0,0,0,0,507,0,265,0,0,0,0,0,0,4765,3814,0,3610,3407,249,3875,1339,1315,334,0,2646,3577,0,68,939,324,363,938,0,0,1044,1056,0,0,0,0,2274,0,0,0,101,2435,0,0,3346,0,0,0,0,1058,1301,0,0,0,2802,2958,2942,3117,2988,0,0,0,0,0,0,0,3524,0,0,0,0,0,0,3134,0,0,0,1789,0,0,0,0,0,0,2174,0,0,0,0,0,91,0,0,564,0,0,0,2660,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
