"id","id_1","id_2","id_3","id_4","id_7","id_11","id_12","id_14","id_18","id_21","id_24","id_29","id_31","id_32","id_33","id_36","id_39","id_44","id_53","id_55","id_58","id_63","id_64","id_65","id_69","id_70","id_71","id_74","id_75","id_76","id_78","id_79","id_81","id_82","id_83","id_84","id_85","id_86","id_87","id_91","id_92","id_93","id_95","id_97","id_99","id_100","id_101","id_104","id_105","id_106","id_108","id_109","id_110","id_111","id_112","id_113","id_114","id_115","id_116","id_117","id_118","id_119","id_120","id_121","id_122","id_123","id_124","id_125","id_126","id_127","id_128","id_130","id_131","id_132","id_133","id_134","id_135","id_137","id_138","id_139","id_140","id_141","id_142","id_143","id_144","id_146","id_147","id_148","id_149","id_151","id_152","id_153","id_154","id_158","id_159","id_160","id_161","id_162","id_163","id_164","id_165","id_166","id_167","id_168","id_169","id_170","id_172","id_173","id_174","id_179","id_180","id_182","id_183","id_184","id_185","id_187","id_198","id_199","id_267","id_281","id_992","id_994","id_1370","id_1372","id_1373","id_1374","id_1375","id_1376","id_1377","id_1378","id_1379","id_1380","id_1383","id_1384","id_1385","id_1388","id_1389","id_1390","id_1392","id_1397","id_1398","id_1399","id_1400","id_1401","id_1402","id_1403","id_1404","id_1405","id_1406","id_1407","id_1408","id_1410","id_1411","id_1412","id_1413","id_1414","id_1415","id_1416","id_1417","id_1418","id_1419","id_1420","id_1421","id_1422","id_1423","id_1424","id_1426","id_1427","id_1430","id_1431","id_1432","id_1433","id_1434","id_1435","id_1436","id_1437","id_1438","id_1439","id_1440","id_1441","id_1442","id_1443","id_1444","id_1445","id_1446","id_1447","id_1448","id_1449","id_1450","id_1451","id_1452","id_1453","id_1454","id_1455","id_1456","id_1457","id_1458","id_1459","id_1460","id_1461","id_1462","id_1463","id_1464","id_1465","id_1466","id_1467","id_1468","id_1469","id_1471","id_1472"
"id_58",1281,1219,0,199,161,809,960,927,479,1053,318,1696,70,0,913,354,386,179,0,0,0,922,522,685,1196,234,321,0,165,500,0,1317,0,0,0,0,346,0,469,563,0,0,0,0,0,1207,187,586,143,406,268,1648,576,1535,1316,834,498,239,0,0,98,0,742,722,76,0,0,637,525,2194,966,490,1054,145,966,672,162,62,1017,1083,1007,0,132,1267,760,149,123,353,111,0,0,279,306,1009,572,231,917,649,170,0,977,0,611,614,285,296,555,775,1126,1030,0,726,1267,229,0,257,0,877,0,8,0,0,0,311,154,0,177,257,141,143,0,0,85,419,550,1179,713,0,1193,630,451,356,1000,468,0,1277,512,1881,0,0,0,0,227,1202,884,162,0,0,0,0,897,149,5,193,0,403,0,281,0,507,821,1749,405,896,275,244,407,263,916,169,448,532,1770,619,851,0,0,125,352,148,0,240,357,442,1501,315,467,338,23,439,116,0,1059,0,922,1547,488,1763,503,1688
"id_63",0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,114,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,0,0,14,0,0,0,83,0,0,0,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,0,2942,5833,2533,7181,2376,6791,7210,6528,2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,3197,53,0,417,0,0,0,0,0,0,0,0,0,0,0,0
"id_64",0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,3255,0,0,0,0,819,0,0,266,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,336,797,0,0,0,730,414,1842,0,0,0,276,0,0,0,0,0,329,2979,0,0,0,0,1635,0,2482,662,615,0,83,127,1095,0,674,0,4723,87,2786,3999,0,0,0,375,0,0,0,5468,0,0,0,0,0,0,0,1507,0,0,0,661,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,159,0,6209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,2047,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,308,0,0,875,0,66,3087,1638
"id_65",257,274,0,295,0,0,0,1070,0,0,0,0,0,0,0,328,0,0,187,0,963,980,108,0,1357,1112,1110,0,453,1125,0,87,0,0,89,97,13,0,129,0,0,0,0,0,8,951,961,1151,2502,118,142,118,457,1197,63,0,1183,0,0,0,0,0,257,3455,0,0,0,83,0,1152,0,139,599,471,1805,668,206,0,1360,1314,1669,0,0,200,0,431,1103,2840,393,0,152,905,152,775,616,830,1752,657,1125,1000,180,27,592,218,1208,1042,77,0,0,183,0,208,0,1116,1093,0,0,1380,1021,294,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,0,1210,1156,1135,2852,1177,0,3179,1102,534,0,0,0,0,0,2332,956,361,0,188,0,0,0,207,444,478,133,0,0,0,613,1222,1223,1030,143,0,0,1078,206,0,0,0,34,0,51,0,0,0,219,75,241,444,87,628,546,2039,1397,819,0,0,0,0,0,0,281,157,0,22,1234,102,266,0
"id_69",956,247,0,0,0,0,0,522,0,0,0,0,0,0,0,750,0,0,0,0,1480,0,521,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,71,1814,0,1845,1496,1548,2275,1018,15,697,338,800,1285,601,81,1705,70,0,0,0,1106,1010,508,0,0,0,0,84,1775,0,1439,0,904,2,136,0,79,330,383,54,2118,0,732,512,675,1872,1187,0,43,294,667,2079,766,0,1223,882,1851,0,870,0,0,0,816,654,0,0,0,0,0,0,0,0,0,0,0,957,0,423,477,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,803,0,0,1962,2211,1562,0,0,1604,0,1826,478,1276,477,709,0,0,0,0,0,161,203,604,0,0,268,0,0,0,1176,540,1882,2131,0,0,0,0,0,80,0,0,0,0,0,0,0,0,21,0,105,1132,1653,3076,222,0,0,0,0,0,0,574,0,0,3100,0,1784,609,2308
"id_70",249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,1087,0,0,7210,0,0,980,0,0,0,0,7210,7210,0,0,0,0,3713,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,79,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7188,412,7210,0,0,0,0,0,0,0,0,867,0,0,7210,7210,0,0,0,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,27,7210,7210,0,7210,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,0,0,0
"id_71",0,0,0,6216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,0,0,0,0,0,0,7210,0,0,0,0,637,595,7210,7210,7210,7210,6003,0,0,0,0,0,0,0,0,0,0,0,0,3487,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,7210,0,0,0,0,0,0,0,0,163,0,0,7210,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,7210,0,7210,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,4398,0,0,4,0,0,0,0,313,0,0,0,3977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,0,0,0
"id_74",3211,0,3571,0,0,0,0,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337,5554,0,93,0,0,0,0,0,0,5598,1539,0,160,129,0,6640,0,0,0,0,0,0,0,0,0,0,144,0,0,740,2233,933,0,0,0,0,6263,3811,51,5191,0,0,622,0,0,0,0,0,0,0,0,0,0,0,1172,0,0,0,0,0,21,0,0,0,0,0,220,0,33,0,0,2,0,628,3529,155,265,0,0,0,273,6528,0,0,0,0,0,0,236,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,671,2598,0,575,153,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,1665,4559,0,709,0,0,6408,0,0,0,0,534,0,0,108,124,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,407
"id_75",1599,142,1416,29,0,0,0,297,0,0,291,0,0,0,0,0,0,0,0,0,113,81,0,1016,0,32,31,1287,0,5701,13,0,0,0,0,0,132,0,5812,98,0,0,120,0,5203,341,127,309,189,281,83,280,419,194,0,1,209,0,0,904,1118,0,473,252,299,5431,5327,0,75,227,0,0,0,139,309,168,0,0,72,114,123,0,0,81,0,0,154,427,300,27,83,89,0,187,154,57,329,590,0,0,266,0,5004,2831,278,210,184,302,0,638,5667,271,0,24,200,0,0,246,5512,110,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,53,0,265,5021,243,367,263,0,271,673,198,0,951,0,0,0,294,206,0,0,0,0,0,69,254,131,0,0,0,0,0,41,4960,5910,124,333,0,0,6017,208,0,0,226,0,96,0,477,18,0,92,10,136,303,44,0,90,217,64,2,0,0,0,0,0,0,0,0,0,0,1573,0,225,0
"id_76",1946,63,222,0,0,0,0,0,0,0,959,0,0,0,0,0,0,0,272,0,0,0,0,1210,0,5605,84,5808,5496,0,111,0,0,0,0,0,0,0,2208,771,86,169,261,0,179,0,0,0,0,169,0,323,324,0,0,0,0,0,0,0,653,0,981,0,28,4135,3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,329,0,0,0,1038,993,0,6009,674,11,19,297,279,0,2062,6084,1987,0,109,6254,162,0,0,6118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,825,6426,6318,1107,871,0,0,444,0,0,114,0,0,0,0,80,0,0,0,0,0,35,0,0,0,0,0,0,0,0,6143,6231,0,502,0,0,6504,28,0,0,0,0,254,0,1269,0,0,0,167,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907,0,0,0
"id_78",439,0,0,1169,775,516,351,0,93,0,918,131,463,339,434,0,0,0,0,0,266,0,0,97,0,182,1061,0,47,78,0,2558,1113,1224,1044,1015,1235,1110,245,0,0,0,0,0,0,395,304,0,0,296,0,1991,728,0,0,0,196,0,0,0,597,0,522,0,0,0,0,903,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,316,0,0,0,0,2642,1040,254,460,54,0,215,0,81,1011,393,116,872,166,227,411,0,50,458,1009,0,1052,598,0,0,0,0,0,0,255,0,0,529,0,0,0,504,583,1111,2444,3235,322,446,366,335,769,0,321,1368,493,456,0,148,0,0,0,0,0,0,0,1757,0,0,0,0,0,484,0,173,619,0,358,0,415,460,0,74,225,331,0,0,0,1022,54,315,1084,210,3302,2287,1867,793,0,1615,1798,1281,3418,2910,694,0,0,0,0,0,517,0,0,677,201,0,938,0,0,312,0,91,0
"id_79",662,0,0,1389,736,1344,1972,0,1457,2268,947,3047,390,389,1326,0,808,946,262,0,1224,0,0,127,0,0,942,456,574,586,2377,0,575,1140,649,483,1380,766,639,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,0,0,0,0,142,86,0,0,0,0,338,0,864,628,0,386,687,2,1719,1057,0,816,944,781,0,549,0,218,0,0,0,0,786,109,1818,0,319,1859,1505,136,40,118,757,1219,2073,1688,1160,814,1936,1706,0,587,500,1117,0,0,0,0,0,0,0,0,0,0,201,0,0,170,656,222,995,0,0,0,0,486,0,306,130,591,578,0,140,0,0,189,1405,42,416,256,714,484,3218,824,2015,260,664,607,1483,1320,157,1026,0,0,0,0,1313,210,173,1474,436,364,2,1583,1319,0,771,0,0,0
"id_81",0,0,0,6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,0,0,0,0,0,0,0,7210,0,0,0,712,1116,0,7210,7210,7210,5956,0,0,0,0,0,0,0,0,0,0,0,0,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,196,0,0,0,4173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0
"id_82",0,0,0,6196,109,0,0,0,0,0,0,0,0,336,0,0,0,0,5096,0,0,0,0,0,0,0,2109,0,0,0,1573,1457,7210,0,5245,0,6506,7210,0,0,0,0,0,0,0,0,0,0,0,2145,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,2719,0,0,0,0,0,0,0,0,129,1014,3004,0,0,0,0,202,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,98,0,0,0,0,0,0,0,0,5975,0,0,0,0,0,660,582,619,0,0,0,4946,0,0,0,0,0,0,0,0,0,0,0,0,176,0,946,57,0,0,0,0,0
"id_83",0,0,0,6174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,0,0,0,0,0,0,7210,7210,0,0,0,0,0,7210,6075,0,5520,5638,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0,0,0,0,0,1,0,7210,0,0,0,0,0,0,0,0,172,0,0,7210,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,7210,0,179,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0,0
"id_84",89,0,0,6177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0,0,0,0,0,0,7210,7210,0,0,0,0,0,7210,2,5520,0,5025,0,0,0,0,0,0,0,0,0,0,0,0,3370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,0,0,0,0,0,0,0,0,0,7208,117,7210,0,0,0,0,0,0,0,0,191,0,0,7210,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2070,7210,0,6515,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0
"id_85",321,0,0,5604,456,0,0,0,0,0,4,0,331,275,0,0,0,0,3424,0,873,0,0,0,0,4046,6459,0,116,73,1220,1219,6096,6435,6071,5801,0,1404,69,0,0,0,0,0,0,0,0,0,0,3197,0,187,7,0,0,0,238,0,0,0,0,0,649,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367,0,0,0,0,229,0,50,0,0,0,0,0,382,207,0,0,930,1510,0,348,0,297,0,5158,0,240,0,0,0,0,0,0,0,1708,0,0,0,0,0,0,0,0,0,452,263,0,0,0,243,940,288,3856,0,871,4994,0,270,0,0,0,0,0,0,0,585,0,0,0,0,0,116,0,0,0,0,3638,0,0,0,698,306,0,0,0,0,226,5889,495,0,269,0,186,0,321,535,0,0,0,2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,0,0,0
"id_86",0,0,0,242,3910,3004,0,0,0,0,0,0,7210,7210,0,0,0,0,4349,0,0,0,0,0,0,0,0,0,0,0,765,983,162,430,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,2730,0,0,0,0,0,0,0,0,5574,2492,2966,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3638,0,1600,0,0,0,0,0,0,0,0,504,1266,0,0,21,131,0,280,344,0,161,0,1778,0,0,0,0,0,0,0,0,0,0,0,0,544,0,978,707,0,0,0,0,0
"id_87",5354,6654,800,0,0,0,0,0,0,0,3995,0,0,0,0,0,0,0,79,0,83,0,0,94,0,0,0,5491,5855,6080,0,0,0,0,0,0,0,0,0,145,0,0,1114,0,6872,0,0,0,9,0,0,87,765,0,0,1,493,0,0,0,864,0,118,0,26,5873,0,3919,5229,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,787,1475,0,207,0,0,360,0,974,6725,98,1039,0,0,0,1065,5124,1185,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,623,0,3967,0,0,5201,0,0,0,0,633,236,0,1006,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,20,226,0,40,610
"id_91",232,143,1328,0,0,0,0,337,0,0,165,0,0,0,0,114,0,0,0,0,371,0,266,0,298,0,0,1481,75,191,0,0,0,0,0,0,0,0,107,0,4159,4553,1432,1012,37,281,254,399,380,346,314,249,858,87,257,929,1026,782,955,4898,1047,660,308,170,169,878,4616,4,0,835,915,308,199,2,199,179,0,2,38,74,74,141,909,236,698,43,0,7,35,0,0,0,191,0,287,360,299,304,193,4027,364,0,173,138,245,295,218,191,214,72,3666,0,0,0,3968,0,0,0,4075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,342,0,0,0,0,279,361,123,1437,2033,1253,1099,228,0,0,0,1424,0,0,0,0,0,0,270,0,0,0,143,183,0,12,683,72,332,267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,338,195,1,0,0,0,0,0,113,517,0,0,282,0,339,266,848
"id_92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3576,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,6655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7210,0,7011,0,0,0,0,0,0,0,0,296,0,0,0,7184,0,0,0,6032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,4150,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,3354,3097,0,0,0,0,297,7197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7210,0,2,0,0,0,0,0,0,0,0,590,0,0,0,496,0,0,0,7145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_95",476,1512,2843,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,222,110,223,0,0,0,0,0,0,0,0,964,1050,0,0,0,5369,1361,801,457,0,0,0,0,0,1278,0,1262,2661,2768,1997,2767,1278,1793,1885,0,0,1219,789,168,467,1200,555,1339,1110,0,0,0,0,0,0,0,0,0,0,1743,1359,0,0,0,0,785,0,0,0,0,0,8,0,0,147,0,0,156,0,0,748,0,0,0,0,0,227,185,148,0,0,25,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,338,19,4497,4355,2230,20,0,0,0,5085,0,0,0,0,0,0,0,0,0,0,0,0,0,137,349,1296,32,69,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,486,234,1001
"id_97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,293,0,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0,2270,0,0,0,811,0,0,0,0,0,226,0,0,3399,2920,3242,0,0,0,0,0,0,0,0,0,0,0,2106,1245,1743,0,0,0,0,0,0,0,0,0,0,1721,946,4501,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4360,0,339,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,0,5715,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,0,1938,286,3383
"id_99",2091,377,6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6835,5704,4487,0,0,0,0,0,0,0,0,5111,0,0,0,976,0,0,0,0,0,0,0,0,0,0,0,978,2642,0,0,5473,6045,819,0,0,0,0,6475,3502,4827,7210,0,706,279,0,0,0,0,0,0,0,0,0,0,0,2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2671,0,0,0,0,0,0,5781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1343
"id_100",0,1371,0,0,0,0,0,1318,0,0,0,0,0,0,0,1983,0,0,0,0,427,2854,0,554,1163,0,0,0,0,0,385,0,0,0,0,0,0,0,0,258,0,0,620,0,0,0,2242,1305,122,190,836,217,3200,2174,604,0,940,612,0,0,0,0,140,3984,2314,0,0,312,0,993,298,0,3560,983,3548,3751,2421,0,2572,3315,2597,0,0,0,526,0,92,627,2208,0,0,197,230,524,41,281,0,1472,255,0,497,0,0,348,42,407,0,0,0,0,0,0,0,0,0,0,0,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,1962,0,0,2828,2789,2281,0,0,430,0,0,1188,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,1190,563,147,17,0,0,0,0,0,86,0,0,0,0,0,0,0,0,690,0,427,706,508,517,0,0,0,0,0,0,0,0,0,0,381,0,1683,879,0
"id_101",125,873,289,0,0,0,0,726,0,0,0,0,0,0,0,530,0,0,0,298,304,42,288,751,1522,0,0,0,41,0,347,0,0,0,0,0,0,0,0,355,0,0,202,716,124,2059,0,1377,1493,396,1608,926,1627,1650,540,345,766,637,191,0,0,0,281,1054,248,0,0,959,347,780,910,262,1749,566,1555,228,287,0,164,726,782,146,703,364,1150,1351,1453,822,1932,0,434,1269,659,1406,2,293,315,73,1307,0,910,0,0,669,1644,1538,0,0,0,0,0,0,0,0,0,0,0,676,0,898,995,1045,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,537,38,0,0,0,1154,0,0,1676,1983,1675,0,36,391,14,343,820,1841,557,220,980,0,215,97,155,883,381,1126,0,610,97,198,0,0,428,1648,690,660,0,0,0,0,0,114,0,0,0,0,2,343,0,0,394,284,405,1132,2198,1159,544,0,0,0,0,0,0,77,0,0,768,0,920,581,1109
"id_104",1330,329,0,0,0,0,0,4474,0,0,0,0,0,0,0,1624,0,0,0,0,2024,0,820,323,1578,0,0,0,237,0,0,0,0,0,0,0,0,0,0,322,0,0,131,0,0,1643,1945,0,1532,1032,0,2854,998,4154,501,349,733,2986,0,0,0,0,41,816,2531,0,0,304,0,1487,240,515,1999,100,1185,0,0,83,0,54,0,269,0,3002,1383,0,0,0,4006,0,0,0,1157,0,0,0,235,1407,980,0,499,0,0,0,1636,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,0,0,0,1216,0,0,254,5037,6846,0,0,0,0,1107,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,2463,192,566,417,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,266,0,0,782,0,0,0,0,0,0,0,1284,0,0,2403,0,1703,2508,1126
"id_105",332,646,0,0,0,0,0,353,0,0,0,0,0,0,0,253,0,0,0,0,180,213,0,2671,1736,0,0,0,466,0,0,0,0,0,0,0,0,0,18,321,0,0,0,0,78,133,1114,1421,0,1785,932,377,1822,418,175,0,682,537,0,0,434,0,1145,964,0,0,0,392,0,603,0,0,438,315,1852,478,0,0,115,268,755,0,0,0,0,558,2601,4629,976,0,175,804,0,842,1841,1143,243,1693,4554,0,206,0,0,908,2425,1295,0,54,0,0,0,0,0,0,0,0,0,1152,0,1082,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606,0,0,0,0,1861,0,0,1220,2475,397,0,0,0,0,0,853,1090,538,0,0,0,0,0,827,1250,1022,420,0,0,200,442,0,0,958,1292,0,0,0,0,0,11,0,777,0,0,0,0,0,721,0,0,1577,0,871,1092,1746,1551,371,0,334,0,0,0,0,572,0,0,172,0,0,702,591
